@relation coletas

@attribute lotacao numeric
@attribute total_segundos numeric
@attribute temp_aparente numeric
@attribute precipitacao numeric
@attribute class {vazio,normal,lotado,superlotado}

@data
9,37470,26.32,0.0533,lotado
9,37471,26.32,0.0533,lotado
9,37472,26.32,0.0533,lotado
10,37473,26.32,0.0533,lotado
10,37474,26.32,0.0533,lotado
9,37475,26.32,0.0533,lotado
10,37476,26.32,0.0533,lotado
10,37477,26.32,0.0533,lotado
11,37478,26.32,0.0533,lotado
11,37479,26.32,0.0533,lotado
11,37480,26.32,0.0533,lotado
12,37481,26.32,0.0533,lotado
12,37482,26.32,0.0533,lotado
11,37483,26.32,0.0533,lotado
11,37484,26.32,0.0533,lotado
11,37485,26.32,0.0533,lotado
12,37486,26.32,0.0533,lotado
13,37487,26.32,0.0533,lotado
13,37488,26.32,0.0533,lotado
13,37489,26.32,0.0533,lotado
14,37490,26.32,0.0533,lotado
14,37491,26.32,0.0533,lotado
14,37492,26.32,0.0533,lotado
14,37493,26.32,0.0533,lotado
15,37494,26.32,0.0533,lotado
15,37495,26.32,0.0533,lotado
14,37496,26.32,0.0533,lotado
13,37497,26.32,0.0533,lotado
14,37498,26.32,0.0533,lotado
14,37499,26.32,0.0533,lotado
13,37500,26.32,0.0533,lotado
12,37501,26.32,0.0533,lotado
12,37502,26.32,0.0533,lotado
12,37503,26.32,0.0533,lotado
12,37504,26.32,0.0533,lotado
12,37505,26.32,0.0533,lotado
12,37506,26.32,0.0533,lotado
12,37507,26.32,0.0533,lotado
12,37508,26.32,0.0533,lotado
12,37509,26.32,0.0533,lotado
12,37510,26.32,0.0533,lotado
13,37511,26.32,0.0533,lotado
13,37512,26.32,0.0533,lotado
13,37513,26.32,0.0533,lotado
13,37514,26.32,0.0533,lotado
13,37515,26.32,0.0533,lotado
13,37516,26.32,0.0533,lotado
13,37517,26.32,0.0533,lotado
13,37518,26.32,0.0533,lotado
13,37519,26.32,0.0533,lotado
14,37520,26.32,0.0533,lotado
14,37521,26.32,0.0533,lotado
14,37522,26.32,0.0533,lotado
15,37523,26.32,0.0533,lotado
15,37524,26.32,0.0533,lotado
15,37525,26.32,0.0533,lotado
16,37526,26.32,0.0533,lotado
16,37527,26.32,0.0533,lotado
16,37528,26.32,0.0533,lotado
14,37529,26.32,0.0533,lotado
14,37530,26.32,0.0533,lotado
14,37531,26.32,0.0533,lotado
14,37532,26.32,0.0533,lotado
13,37533,26.32,0.0533,lotado
13,37534,26.32,0.0533,lotado
13,37535,26.32,0.0533,lotado
13,37536,26.32,0.0533,lotado
13,37537,26.32,0.0533,lotado
13,37538,26.32,0.0533,lotado
13,37539,26.32,0.0533,lotado
13,37540,26.32,0.0533,lotado
13,37541,26.32,0.0533,lotado
15,37542,26.32,0.0533,lotado
14,37543,26.32,0.0533,lotado
14,37544,26.32,0.0533,lotado
14,37545,26.32,0.0533,lotado
14,37546,26.32,0.0533,lotado
14,37547,26.32,0.0533,lotado
14,37548,26.32,0.0533,lotado
14,37549,26.32,0.0533,lotado
14,37550,26.32,0.0533,lotado
14,37551,26.32,0.0533,lotado
12,37552,26.32,0.0533,lotado
12,37553,26.32,0.0533,lotado
12,37554,26.32,0.0533,lotado
13,37555,26.32,0.0533,lotado
13,37556,26.32,0.0533,lotado
13,37557,26.32,0.0533,lotado
13,37558,26.32,0.0533,lotado
13,37559,26.32,0.0533,lotado
15,37560,26.32,0.0533,lotado
16,37561,26.32,0.0533,lotado
16,37562,26.32,0.0533,lotado
16,37563,26.32,0.0533,lotado
16,37564,26.32,0.0533,lotado
15,37565,26.32,0.0533,lotado
16,37566,26.32,0.0533,lotado
16,37567,26.32,0.0533,lotado
16,37568,26.32,0.0533,lotado
16,37569,26.32,0.0533,lotado
14,37570,26.32,0.0533,lotado
13,37571,26.33,0.0533,lotado
13,37572,26.33,0.0533,lotado
13,37573,26.33,0.0533,lotado
13,37574,26.33,0.0533,lotado
13,37575,26.33,0.0533,lotado
12,37576,26.33,0.0533,lotado
12,37577,26.33,0.0533,lotado
12,37578,26.33,0.0533,lotado
12,37579,26.33,0.0533,lotado
12,37580,26.33,0.0533,lotado
11,37581,26.33,0.0533,lotado
11,37582,26.33,0.0533,lotado
11,37583,26.33,0.0533,lotado
11,37584,26.33,0.0533,lotado
11,37585,26.33,0.0533,lotado
11,37586,26.33,0.0533,lotado
11,37587,26.33,0.0533,lotado
12,37588,26.33,0.0533,lotado
12,37589,26.33,0.0533,lotado
12,37590,26.33,0.0533,lotado
12,37591,26.33,0.0533,lotado
12,37592,26.33,0.0533,lotado
13,37593,26.33,0.0533,lotado
14,37594,26.33,0.0533,lotado
15,37595,26.33,0.0533,lotado
15,37596,26.33,0.0533,lotado
15,37597,26.33,0.0533,lotado
13,37598,26.33,0.0533,lotado
13,37599,26.33,0.0533,lotado
13,37600,26.33,0.0533,lotado
13,37601,26.33,0.0533,lotado
13,37602,26.33,0.0533,lotado
13,37603,26.33,0.0533,lotado
13,37604,26.33,0.0533,lotado
12,37605,26.33,0.0533,lotado
12,37606,26.33,0.0533,lotado
12,37607,26.33,0.0533,lotado
11,37608,26.33,0.0533,lotado
10,37609,26.33,0.0533,lotado
10,37610,26.33,0.0533,lotado
10,37611,26.33,0.0533,lotado
10,37612,26.33,0.0533,lotado
10,37613,26.33,0.0533,lotado
10,37614,26.33,0.0533,lotado
10,37615,26.33,0.0533,lotado
12,37616,26.33,0.0533,lotado
13,37617,26.33,0.0533,lotado
13,37618,26.33,0.0533,lotado
14,37619,26.33,0.0533,lotado
14,37620,26.33,0.0533,lotado
14,37621,26.33,0.0533,lotado
14,37622,26.33,0.0533,lotado
14,37623,26.33,0.0533,lotado
14,37624,26.33,0.0533,lotado
14,37625,26.33,0.0533,lotado
13,37626,26.33,0.0533,lotado
13,37627,26.33,0.0533,lotado
13,37628,26.33,0.0533,lotado
13,37629,26.33,0.0533,lotado
13,37630,26.33,0.0533,lotado
13,37631,26.33,0.0508,lotado
13,37632,26.33,0.0508,lotado
13,37633,26.33,0.0508,lotado
13,37634,26.33,0.0508,lotado
13,37635,26.33,0.0508,lotado
13,37636,26.33,0.0508,lotado
13,37637,26.33,0.0508,lotado
13,37638,26.33,0.0508,lotado
13,37639,26.33,0.0508,lotado
15,37640,26.33,0.0508,lotado
15,37641,26.33,0.0508,lotado
16,37642,26.33,0.0508,lotado
16,37643,26.33,0.0508,lotado
16,37644,26.33,0.0508,lotado
16,37645,26.33,0.0508,lotado
16,37646,26.33,0.0508,lotado
16,37647,26.33,0.0508,lotado
16,37648,26.33,0.0508,lotado
17,37649,26.33,0.0508,lotado
16,37650,26.33,0.0508,lotado
16,37651,26.33,0.0508,lotado
15,37652,26.33,0.0508,lotado
15,37653,26.33,0.0508,lotado
15,37654,26.33,0.0508,lotado
16,37655,26.33,0.0508,lotado
18,37656,26.33,0.0508,lotado
18,37657,26.33,0.0508,lotado
18,37658,26.33,0.0508,lotado
17,37659,26.33,0.0508,lotado
16,37660,26.33,0.0508,lotado
15,37661,26.33,0.0508,lotado
15,37662,26.33,0.0508,lotado
15,37663,26.33,0.0508,lotado
15,37664,26.33,0.0508,lotado
15,37665,26.33,0.0508,lotado
13,37666,26.33,0.0508,lotado
13,37667,26.33,0.0508,lotado
13,37668,26.33,0.0508,lotado
13,37669,26.33,0.0508,lotado
13,37670,26.33,0.0508,lotado
13,37671,26.33,0.0508,lotado
13,37672,26.33,0.0508,lotado
14,37673,26.33,0.0508,lotado
14,37674,26.33,0.0508,lotado
14,37675,26.33,0.0508,lotado
15,37676,26.33,0.0508,lotado
15,37677,26.33,0.0508,lotado
15,37678,26.33,0.0508,lotado
15,37679,26.33,0.0508,lotado
18,37680,26.33,0.0508,lotado
18,37681,26.33,0.0508,lotado
18,37682,26.33,0.0508,lotado
17,37683,26.33,0.0508,lotado
17,37684,26.33,0.0508,lotado
17,37685,26.33,0.0508,lotado
18,37686,26.33,0.0508,lotado
18,37687,26.33,0.0508,lotado
18,37688,26.33,0.0508,lotado
17,37689,26.33,0.0508,lotado
14,37690,26.33,0.0508,lotado
14,37691,26.33,0.0508,lotado
14,37692,26.33,0.0508,lotado
14,37693,26.33,0.0508,lotado
14,37694,26.33,0.0508,lotado
16,37695,26.33,0.0508,lotado
15,37696,26.33,0.0508,lotado
15,37697,26.33,0.0508,lotado
15,37698,26.33,0.0508,lotado
15,37699,26.33,0.0508,lotado
15,37700,26.33,0.0508,lotado
15,37701,26.33,0.0508,lotado
15,37702,26.33,0.0508,lotado
17,37703,26.33,0.0508,lotado
17,37704,26.33,0.0508,lotado
15,37705,26.33,0.0508,lotado
16,37706,26.33,0.0508,lotado
16,37707,26.33,0.0508,lotado
17,37708,26.33,0.0508,lotado
17,37709,26.33,0.0508,lotado
17,37710,26.33,0.0508,lotado
17,37711,26.33,0.0508,lotado
17,37712,26.33,0.0508,lotado
16,37713,26.33,0.0508,lotado
17,37714,26.33,0.0508,lotado
17,37715,26.33,0.0508,lotado
16,37716,26.33,0.0508,lotado
18,37717,26.33,0.0508,lotado
17,37718,26.33,0.0508,lotado
17,37719,26.33,0.0508,lotado
17,37720,26.33,0.0508,lotado
17,37721,26.33,0.0508,lotado
18,37722,26.33,0.0508,lotado
19,37723,26.33,0.0508,lotado
19,37724,26.33,0.0508,lotado
19,37725,26.33,0.0508,lotado
22,37726,26.33,0.0508,lotado
21,37727,26.33,0.0508,lotado
22,37728,26.33,0.0508,lotado
23,37729,26.33,0.0508,lotado
30,37730,26.33,0.0508,lotado
30,37731,26.33,0.0508,lotado
29,37732,26.33,0.0508,lotado
28,37733,26.33,0.0508,lotado
27,37734,26.33,0.0508,lotado
26,37735,26.33,0.0508,lotado
23,37736,26.33,0.0508,lotado
23,37737,26.33,0.0508,lotado
22,37738,26.33,0.0508,lotado
21,37739,26.33,0.0508,lotado
13,37740,26.33,0.0508,lotado
13,37741,26.33,0.0508,lotado
16,37742,26.33,0.0508,lotado
16,37743,26.33,0.0508,lotado
16,37744,26.33,0.0508,lotado
16,37745,26.33,0.0508,lotado
16,37746,26.33,0.0508,lotado
17,37747,26.33,0.0508,lotado
17,37748,26.33,0.0508,lotado
17,37749,26.33,0.0508,lotado
17,37750,26.33,0.0508,lotado
17,37751,26.34,0.0508,lotado
15,37752,26.34,0.0508,lotado
15,37753,26.34,0.0508,lotado
15,37754,26.34,0.0508,lotado
15,37755,26.34,0.0508,lotado
15,37756,26.34,0.0508,lotado
14,37757,26.34,0.0508,lotado
15,37758,26.34,0.0508,lotado
13,37759,26.34,0.0508,lotado
14,37760,26.34,0.0508,lotado
14,37761,26.34,0.0508,lotado
14,37762,26.34,0.0508,lotado
14,37763,26.34,0.0508,lotado
14,37764,26.34,0.0508,lotado
16,37765,26.34,0.0508,lotado
15,37766,26.34,0.0508,lotado
15,37767,26.34,0.0508,lotado
14,37768,26.34,0.0508,lotado
14,37769,26.34,0.0508,lotado
14,37770,26.34,0.0508,lotado
14,37771,26.34,0.0508,lotado
17,37772,26.34,0.0508,lotado
17,37773,26.34,0.0508,lotado
17,37774,26.34,0.0508,lotado
15,37775,26.34,0.0508,lotado
16,37776,26.34,0.0508,lotado
16,37777,26.34,0.0508,lotado
17,37778,26.34,0.0508,lotado
17,37779,26.34,0.0508,lotado
17,37780,26.34,0.0508,lotado
18,37781,26.34,0.0508,lotado
13,37782,26.34,0.0508,lotado
13,37783,26.34,0.0508,lotado
13,37784,26.34,0.0508,lotado
13,37785,26.34,0.0508,lotado
12,37786,26.34,0.0508,lotado
12,37787,26.34,0.0508,lotado
12,37788,26.34,0.0508,lotado
12,37789,26.34,0.0508,lotado
13,37790,26.34,0.0508,lotado
12,37791,26.34,0.0508,lotado
12,37792,26.34,0.0508,lotado
12,37793,26.34,0.0508,lotado
13,37794,26.34,0.0508,lotado
13,37795,26.34,0.0508,lotado
13,37796,26.34,0.0508,lotado
13,37797,26.34,0.0508,lotado
13,37798,26.34,0.0508,lotado
13,37799,26.34,0.0508,lotado
14,37800,26.34,0.0508,lotado
14,37801,26.34,0.0508,lotado
14,37802,26.34,0.0508,lotado
14,37803,26.34,0.0508,lotado
14,37804,26.34,0.0508,lotado
14,37805,26.34,0.0508,lotado
14,37806,26.34,0.0508,lotado
14,37807,26.34,0.0508,lotado
19,37808,26.34,0.0508,lotado
19,37809,26.34,0.0508,lotado
19,37810,26.34,0.0508,lotado
19,37811,26.34,0.0508,lotado
19,37812,26.34,0.0508,lotado
18,37813,26.34,0.0508,lotado
18,37814,26.34,0.0508,lotado
18,37815,26.34,0.0508,lotado
18,37816,26.34,0.0508,lotado
18,37817,26.34,0.0508,lotado
12,37818,26.34,0.0508,lotado
12,37819,26.34,0.0508,lotado
12,37820,26.34,0.0508,lotado
16,37821,26.34,0.0508,lotado
16,37822,26.34,0.0508,lotado
16,37823,26.34,0.0508,lotado
16,37824,26.34,0.0508,lotado
16,37825,26.34,0.0508,lotado
16,37826,26.34,0.0508,lotado
16,37827,26.34,0.0508,lotado
16,37828,26.34,0.0508,lotado
15,37829,26.34,0.0508,lotado
15,37830,26.34,0.0508,lotado
11,37831,26.34,0.0508,lotado
11,37832,26.34,0.0508,lotado
13,37833,26.34,0.0508,lotado
13,37834,26.34,0.0508,lotado
13,37835,26.34,0.0508,lotado
13,37836,26.34,0.0508,lotado
14,37837,26.34,0.0508,lotado
14,37838,26.34,0.0508,lotado
14,37839,26.34,0.0508,lotado
14,37840,26.34,0.0508,lotado
14,37841,26.34,0.0508,lotado
14,37842,26.34,0.0508,lotado
12,37843,26.34,0.0508,lotado
16,37844,26.34,0.0508,lotado
16,37845,26.34,0.0508,lotado
16,37846,26.34,0.0508,lotado
15,37847,26.34,0.0508,lotado
15,37848,26.34,0.0508,lotado
15,37849,26.34,0.0508,lotado
15,37850,26.34,0.0508,lotado
15,37851,26.34,0.0508,lotado
15,37852,26.34,0.0508,lotado
15,37853,26.34,0.0508,lotado
11,37854,26.34,0.0508,lotado
11,37855,26.34,0.0508,lotado
11,37856,26.34,0.0508,lotado
11,37857,26.34,0.0508,lotado
10,37858,26.34,0.0508,lotado
10,37859,26.34,0.0508,lotado
10,37860,26.34,0.0508,lotado
14,37861,26.34,0.0508,lotado
14,37862,26.34,0.0508,lotado
14,37863,26.34,0.0508,lotado
14,37864,26.34,0.0508,lotado
14,37865,26.34,0.0508,lotado
15,37866,26.34,0.0508,lotado
15,37867,26.34,0.0508,lotado
16,37868,26.34,0.0508,lotado
16,37869,26.34,0.0508,lotado
16,37870,26.34,0.0508,lotado
12,37871,26.34,0.0508,lotado
12,37872,26.34,0.0508,lotado
12,37873,26.34,0.0508,lotado
12,37874,26.34,0.0508,lotado
12,37875,26.34,0.0508,lotado
12,37876,26.34,0.0508,lotado
11,37877,26.34,0.0508,lotado
11,37878,26.34,0.0508,lotado
10,37879,26.34,0.0508,lotado
10,37880,26.34,0.0508,lotado
10,37881,26.34,0.0508,lotado
10,37882,26.34,0.0508,lotado
10,37883,26.34,0.0508,lotado
10,37884,26.34,0.0508,lotado
10,37885,26.34,0.0508,lotado
11,37886,26.34,0.0508,lotado
11,37887,26.34,0.0508,lotado
11,37888,26.34,0.0508,lotado
11,37889,26.34,0.0508,lotado
11,37890,26.34,0.0508,lotado
11,37891,26.34,0.0508,lotado
11,37892,26.34,0.0508,lotado
11,37893,26.34,0.0508,lotado
11,37894,26.34,0.0508,lotado
11,37895,26.34,0.0508,lotado
12,37896,26.34,0.0508,lotado
12,37897,26.34,0.0508,lotado
13,37898,26.34,0.0508,lotado
13,37899,26.34,0.0508,lotado
13,37900,26.34,0.0508,lotado
13,37901,26.34,0.0508,lotado
13,37902,26.34,0.0508,lotado
13,37903,26.34,0.0508,lotado
13,37904,26.34,0.0508,lotado
13,37905,26.34,0.0508,lotado
13,37906,26.34,0.0508,lotado
13,37907,26.34,0.0508,lotado
15,37908,26.34,0.0508,lotado
15,37909,26.34,0.0508,lotado
15,37910,26.34,0.0508,lotado
16,37911,26.34,0.0508,lotado
16,37912,26.34,0.0508,lotado
16,37913,26.34,0.0508,lotado
18,37914,26.34,0.0508,lotado
20,37915,26.34,0.0508,lotado
19,37916,26.34,0.0508,lotado
19,37917,26.34,0.0508,lotado
18,37918,26.34,0.0508,lotado
18,37919,26.34,0.0508,lotado
18,37920,26.34,0.0508,lotado
17,37921,26.34,0.0508,lotado
17,37922,26.34,0.0508,lotado
17,37923,26.34,0.0508,lotado
15,37924,26.34,0.0508,lotado
13,37925,26.34,0.0508,lotado
15,37926,26.34,0.0508,lotado
15,37927,26.34,0.0508,lotado
15,37928,26.34,0.0508,lotado
15,37929,26.34,0.0508,lotado
15,37930,26.34,0.0508,lotado
15,37931,26.35,0.0508,lotado
15,37932,26.35,0.0508,lotado
15,37933,26.35,0.0508,lotado
15,37934,26.35,0.0508,lotado
15,37935,26.35,0.0508,lotado
13,37936,26.35,0.0508,lotado
13,37937,26.35,0.0508,lotado
13,37938,26.35,0.0508,lotado
13,37939,26.35,0.0508,lotado
13,37940,26.35,0.0508,lotado
13,37941,26.35,0.0508,lotado
12,37942,26.35,0.0508,lotado
14,37943,26.35,0.0508,lotado
14,37944,26.35,0.0508,lotado
14,37945,26.35,0.0508,lotado
14,37946,26.35,0.0508,lotado
14,37947,26.35,0.0508,lotado
14,37948,26.35,0.0508,lotado
14,37949,26.35,0.0508,lotado
16,37950,26.35,0.0508,lotado
16,37951,26.35,0.0508,lotado
15,37952,26.35,0.0508,lotado
13,37953,26.35,0.0508,lotado
14,37954,26.35,0.0508,lotado
13,37955,26.35,0.0508,lotado
13,37956,26.35,0.0508,lotado
13,37957,26.35,0.0508,lotado
14,37958,26.35,0.0508,lotado
14,37959,26.35,0.0508,lotado
12,37960,26.35,0.0508,lotado
12,37961,26.35,0.0508,lotado
12,37962,26.35,0.0508,lotado
13,37963,26.35,0.0508,lotado
12,37964,26.35,0.0508,lotado
12,37965,26.35,0.0508,lotado
12,37966,26.35,0.0508,lotado
13,37967,26.35,0.0508,lotado
12,37968,26.35,0.0508,lotado
12,37969,26.35,0.0508,lotado
13,37970,26.35,0.0508,lotado
13,37971,26.35,0.0508,lotado
13,37972,26.35,0.0508,lotado
12,37973,26.35,0.0508,lotado
13,37974,26.35,0.0508,lotado
13,37975,26.35,0.0508,lotado
13,37976,26.35,0.0508,lotado
12,37977,26.35,0.0508,lotado
13,37978,26.35,0.0508,lotado
13,37979,26.35,0.0508,lotado
13,37980,26.35,0.0508,lotado
12,37981,26.35,0.0508,lotado
13,37982,26.35,0.0508,lotado
13,37983,26.35,0.0508,lotado
12,37984,26.35,0.0508,lotado
12,37985,26.35,0.0508,lotado
12,37986,26.35,0.0508,lotado
12,37987,26.35,0.0508,lotado
11,37988,26.35,0.0508,lotado
13,37989,26.35,0.0508,lotado
14,37990,26.35,0.0508,lotado
14,37991,26.36,0.0508,lotado
13,37992,26.36,0.0508,lotado
13,37993,26.36,0.0508,lotado
13,37994,26.36,0.0508,lotado
13,37995,26.36,0.0508,lotado
13,37996,26.36,0.0508,lotado
13,37997,26.36,0.0508,lotado
16,37998,26.36,0.0508,lotado
16,37999,26.36,0.0508,lotado
15,38000,26.36,0.0508,lotado
15,38001,26.36,0.0508,lotado
15,38002,26.36,0.0508,lotado
15,38003,26.36,0.0508,lotado
15,38004,26.36,0.0508,lotado
15,38005,26.36,0.0508,lotado
15,38006,26.36,0.0508,lotado
15,38007,26.36,0.0508,lotado
11,38008,26.36,0.0508,lotado
11,38009,26.36,0.0508,lotado
12,38010,26.36,0.0508,lotado
13,38011,26.36,0.0508,lotado
13,38012,26.36,0.0508,lotado
13,38013,26.36,0.0508,lotado
13,38014,26.36,0.0508,lotado
13,38015,26.36,0.0508,lotado
13,38016,26.36,0.0508,lotado
18,38017,26.36,0.0508,lotado
18,38018,26.36,0.0508,lotado
18,38019,26.36,0.0508,lotado
17,38020,26.36,0.0508,lotado
16,38021,26.36,0.0508,lotado
16,38022,26.36,0.0508,lotado
16,38023,26.36,0.0508,lotado
16,38024,26.36,0.0508,lotado
16,38025,26.36,0.0508,lotado
16,38026,26.36,0.0508,lotado
13,38027,26.36,0.0508,lotado
13,38028,26.36,0.0508,lotado
13,38029,26.36,0.0508,lotado
14,38030,26.36,0.0508,lotado
15,38031,26.36,0.0508,lotado
15,38032,26.36,0.0508,lotado
15,38033,26.36,0.0508,lotado
15,38034,26.36,0.0508,lotado
15,38035,26.36,0.0508,lotado
15,38036,26.36,0.0508,lotado
15,38037,26.36,0.0508,lotado
15,38038,26.36,0.0508,lotado
19,38039,26.36,0.0508,lotado
18,38040,26.36,0.0508,normal
17,38041,26.36,0.0508,normal
17,38042,26.36,0.0508,normal
17,38043,26.36,0.0508,normal
17,38044,26.36,0.0508,normal
18,38045,26.36,0.0508,normal
19,38046,26.36,0.0508,normal
19,38047,26.36,0.0508,normal
19,38048,26.36,0.0508,normal
14,38049,26.36,0.0508,normal
14,38050,26.36,0.0508,normal
14,38051,26.36,0.0508,normal
14,38052,26.36,0.0508,normal
14,38053,26.36,0.0508,normal
14,38054,26.36,0.0508,normal
13,38055,26.36,0.0508,normal
13,38056,26.36,0.0508,normal
13,38057,26.36,0.0508,normal
15,38058,26.36,0.0508,normal
15,38059,26.36,0.0508,normal
14,38060,26.36,0.0508,normal
14,38061,26.36,0.0508,normal
14,38062,26.36,0.0508,normal
14,38063,26.36,0.0508,normal
14,38064,26.36,0.0508,normal
14,38065,26.36,0.0508,normal
14,38066,26.36,0.0508,normal
14,38067,26.36,0.0508,normal
13,38068,26.36,0.0508,normal
14,38069,26.36,0.0508,normal
14,38070,26.36,0.0508,normal
14,38071,26.36,0.0508,normal
14,38072,26.36,0.0508,normal
14,38073,26.36,0.0508,normal
15,38074,26.36,0.0508,normal
17,38075,26.36,0.0508,normal
17,38076,26.36,0.0508,normal
17,38077,26.36,0.0508,normal
16,38078,26.36,0.0508,normal
15,38079,26.36,0.0508,normal
16,38080,26.36,0.0508,normal
16,38081,26.36,0.0508,normal
14,38082,26.36,0.0508,normal
14,38083,26.36,0.0508,normal
14,38084,26.36,0.0508,normal
12,38085,26.36,0.0508,normal
12,38086,26.36,0.0508,normal
12,38087,26.36,0.0508,normal
12,38088,26.36,0.0508,normal
12,38089,26.36,0.0508,normal
12,38090,26.36,0.0508,normal
12,38091,26.36,0.0508,normal
12,38092,26.36,0.0508,normal
12,38093,26.36,0.0508,normal
11,38094,26.36,0.0508,normal
11,38095,26.36,0.0508,normal
11,38096,26.36,0.0508,normal
12,38097,26.36,0.0508,normal
12,38098,26.36,0.0508,normal
13,38099,26.36,0.0508,normal
15,38100,26.36,0.0508,normal
15,38101,26.36,0.0508,normal
15,38102,26.36,0.0508,normal
16,38103,26.36,0.0508,normal
17,38104,26.36,0.0508,normal
17,38105,26.36,0.0508,normal
17,38106,26.36,0.0508,normal
20,38107,26.36,0.0508,normal
20,38108,26.36,0.0508,normal
19,38109,26.36,0.0508,normal
18,38110,26.36,0.0508,normal
19,38111,26.36,0.0508,normal
20,38112,26.36,0.0508,normal
21,38113,26.36,0.0508,normal
20,38114,26.36,0.0508,normal
20,38115,26.36,0.0508,normal
20,38116,26.36,0.0508,normal
22,38117,26.36,0.0508,normal
22,38118,26.36,0.0508,normal
22,38119,26.36,0.0508,normal
21,38120,26.36,0.0508,normal
21,38121,26.36,0.0508,normal
21,38122,26.36,0.0508,normal
20,38123,26.36,0.0508,normal
19,38124,26.36,0.0508,normal
19,38125,26.36,0.0508,normal
21,38126,26.36,0.0508,normal
20,38127,26.36,0.0508,normal
20,38128,26.36,0.0508,normal
20,38129,26.36,0.0508,normal
20,38130,26.36,0.0508,normal
21,38131,26.36,0.0508,normal
20,38132,26.36,0.0508,normal
20,38133,26.36,0.0508,normal
19,38134,26.36,0.0508,normal
22,38135,26.36,0.0508,normal
22,38136,26.36,0.0508,normal
21,38137,26.36,0.0508,normal
21,38138,26.36,0.0508,normal
23,38139,26.36,0.0508,normal
23,38140,26.36,0.0508,normal
22,38141,26.36,0.0508,normal
22,38142,26.36,0.0508,normal
23,38143,26.36,0.0508,normal
23,38144,26.36,0.0508,normal
21,38145,26.36,0.0508,normal
20,38146,26.36,0.0508,normal
20,38147,26.36,0.0508,normal
21,38148,26.36,0.0508,normal
21,38149,26.36,0.0508,normal
20,38150,26.36,0.0508,normal
22,38151,26.36,0.0508,normal
25,38152,26.36,0.0508,normal
25,38153,26.36,0.0508,normal
26,38154,26.36,0.0508,normal
26,38155,26.36,0.0508,normal
27,38156,26.36,0.0508,normal
28,38157,26.36,0.0508,normal
30,38158,26.36,0.0508,normal
32,38159,26.36,0.0508,normal
32,38160,26.36,0.0508,normal
30,38161,26.36,0.0508,normal
33,38162,26.36,0.0508,normal
33,38163,26.36,0.0508,normal
35,38164,26.36,0.0508,normal
35,38165,26.36,0.0508,normal
35,38166,26.36,0.0508,normal
33,38167,26.36,0.0508,normal
31,38168,26.36,0.0508,normal
27,38169,26.36,0.0508,normal
28,38170,26.36,0.0508,normal
28,38171,26.37,0.0508,normal
26,38172,26.37,0.0508,normal
26,38173,26.37,0.0508,normal
24,38174,26.37,0.0508,normal
24,38175,26.37,0.0508,normal
24,38176,26.37,0.0508,normal
23,38177,26.37,0.0508,normal
22,38178,26.37,0.0508,normal
24,38179,26.37,0.0508,normal
23,38180,26.37,0.0508,normal
25,38181,26.37,0.0508,normal
25,38182,26.37,0.0508,normal
26,38183,26.37,0.0508,normal
26,38184,26.37,0.0508,normal
26,38185,26.37,0.0508,normal
25,38186,26.37,0.0508,normal
25,38187,26.37,0.0508,normal
25,38188,26.37,0.0508,normal
23,38189,26.37,0.0508,normal
23,38190,26.37,0.0508,normal
24,38191,26.37,0.0508,normal
24,38192,26.37,0.0508,normal
24,38193,26.37,0.0508,normal
24,38194,26.37,0.0508,normal
25,38195,26.37,0.0508,normal
25,38196,26.37,0.0508,normal
26,38197,26.37,0.0508,normal
29,38198,26.37,0.0508,normal
29,38199,26.37,0.0508,normal
29,38200,26.37,0.0508,normal
29,38201,26.37,0.0508,normal
29,38202,26.37,0.0508,normal
29,38203,26.37,0.0508,normal
29,38204,26.37,0.0508,normal
